alert_id,alert_time,user,account_type,department,office,privileged,tenure_days,days_until_departure,rule_name,new_device,new_country,geo_velocity_kmh,failed_logins_1h,hour_unusualness,mfa_method,asn_type,ip_reputation,logins_24h,logins_7d,distinct_ips_7d,bytes_out_mb,session_minutes,browser,os,user_agent_length,analyst,triage_minutes,verdict
ALR-019317,2026-06-29T12:29:05Z,kedwards,human,Operations,Remote,0,2596,,R02_new_device,1,1,0.0,1,0.259,push,residential,100.0,13,84,4,63.3,86.8,chrome,windows,207,a1,8.5,false_positive
ALR-019318,2026-06-29T12:29:57Z,jpeterson,human,People,New York,0,41,,R01_impossible_travel,0,0,1426.0,0,0.238,totp,residential,56.0,12,68,3,39.4,5.4,chrome,ios,192,a1,4.2,false_positive
ALR-019319,2026-06-29T12:32:10Z,mwright,human,Sales,San Francisco,0,1680,,R06_risky_ip,0,0,319.0,1,0.461,push,hosting,38.0,6,44,1,1.4,22.5,chrome,windows,159,a2,4.4,false_positive
ALR-019319,2026-06-29T12:32:10Z,mwright,human,Sales,San Francisco,0,1680,,R06_risky_ip,0,0,319.0,1,0.461,push,hosting,38.0,6,44,1,1.4,22.5,chrome,windows,159,a2,4.4,false_positive
ALR-019320,2026-06-29T12:38:00Z,awilson,human,Engineering,San Francisco,0,730,,R03_failed_login_burst,0,0,0.0,12,0.394,push,mobile,72.0,12,85,4,9.9,37.4,chrome,macos,145,a1,16.0,false_positive
ALR-019321,2026-06-29T12:43:41Z,jadams4,human,Marketing,New York,0,195,,R01_impossible_travel,0,0,644.0,1,0.243,sms,residential,,9,65,1,60.5,185.6,edge,macos,102,a4,21.2,false_positive
ALR-019322,2026-06-29T12:44:06Z,jthomas,human,Sales,New York,1,2165,,R06_risky_ip,0,0,0.0,0,0.413,push,residential,87.0,6,42,1,26.8,35.3,chrome,android,98,a3,15.4,false_positive
ALR-019323,2026-06-29T12:54:01Z,svc_deploy,service,Service,Datacenter,1,113,,R02_new_device,1,0,0.0,0,0.255,none,corporate,65.0,371,2697,5,127.2,18.4,edge,windows,118,a3,9.1,false_positive
ALR-019324,2026-06-29T12:55:19Z,jlong,human,Operations,New York,0,2209,,R01_impossible_travel,1,0,7075.0,1,0.109,totp,residential,70.0,5,37,5,2.5,7.3,chrome,macos,216,a5,6.8,false_positive
ALR-019325,2026-06-29T12:57:58Z,svc_deploy,service,Service,Datacenter,1,113,,R01_impossible_travel,1,0,1364.0,0,0.064,totp,hosting,23.0,392,2598,3,4.0,69.9,chrome,ios,196,a6,6.8,false_positive
ALR-019326,2026-06-29T13:28:06Z,groberts5,human,People,Remote,1,2730,,R06_risky_ip,1,0,0.0,1,0.045,push,residential,61.0,12,82,2,92.7,13.1,chrome,android,213,a5,19.1,false_positive
ALR-019327,2026-06-29T14:04:22Z,bwilson,human,Marketing,London,0,1453,,R01_impossible_travel,0,0,4680.0,0,0.158,push,residential,67.0,8,57,2,24.2,5.1,chrome,windows,165,a2,15.3,false_positive
ALR-019328,2026-06-29T14:10:09Z,tmiller6,human,Finance,Remote,0,273,,R06_risky_ip,1,0,0.0,1,0.272,sms,hosting,31.0,7,45,7,9.0,53.2,chrome,macos,205,a3,6.4,false_positive
ALR-019329,2026-06-29T14:17:34Z,kbutler,human,Operations,London,0,231,,R04_off_hours,0,0,0.0,0,0.536,totp,corporate,80.0,14,104,2,14.8,43.6,safari,windows,251,a5,12.5,false_positive
ALR-019330,2026-06-29T14:17:47Z,nsanders5,human,Sales,San Francisco,0,1097,,R05_new_country,0,1,0.0,1,0.214,push,residential,69.0,9,53,7,11.2,14.1,chrome,android,135,a5,18.2,false_positive
ALR-019331,2026-06-29T14:33:06Z,wbryant,human,Engineering,San Francisco,0,65,,R04_off_hours,0,0,0.0,0,0.309,push,residential,89.0,9,52,1,7.8,40.1,chrome,android,216,a6,15.4,false_positive
ALR-019332,2026-06-29T14:35:46Z,cperez,human,People,San Francisco,0,2428,,R05_new_country,0,1,49.0,0,0.531,push,corporate,,10,60,4,26.5,17.0,chrome,windows,225,a3,12.8,false_positive
ALR-019333,2026-06-29T14:42:38Z,ayoung4,human,Security,New York,0,1827,,R05_new_country,0,1,79.0,0,0.283,push,residential,93.0,11,65,6,51.7,32.4,edge,macos,157,a2,4.2,false_positive
ALR-019334,2026-06-29T14:52:06Z,lhill,human,Security,San Francisco,0,1673,,R06_risky_ip,1,0,0.0,0,0.374,totp,residential,83.0,13,97,1,28.8,20.7,chrome,macos,113,a4,3.5,false_positive
ALR-019335,2026-06-29T14:53:26Z,kward,human,Marketing,New York,0,3003,,R07_mfa_method_change,0,0,43.0,2,0.616,sms,mobile,39.0,11,71,1,7.1,91.8,edge,ios,182,a2,13.8,false_positive
ALR-019336,2026-06-29T14:53:52Z,svc_jenkins,service,Service,Datacenter,1,2152,,R05_new_country,1,1,0.0,0,0.243,totp,corporate,77.0,380,2708,5,22.5,8.0,chrome,windows,104,a2,10.3,false_positive
ALR-019337,2026-06-29T15:09:00Z,jmurphy4,human,Engineering,New York,0,2493,6.0,R02_new_device,1,0,0.0,0,0.39,sms,residential,60.0,9,60,2,72.7,65.9,chrome,ios,154,a1,29.5,false_positive
ALR-019338,2026-06-29T15:35:00Z,plopez,human,Operations,New York,0,1581,,R04_off_hours,0,0,0.0,0,0.783,totp,residential,69.0,5,28,2,27.8,71.7,chrome,windows,119,a1,5.9,false_positive
ALR-019339,2026-06-29T15:37:28Z,ngreen,human,Finance,Austin,0,1701,,R06_risky_ip,1,0,0.0,0,0.173,push,hosting,50.0,8,58,2,39.6,209.9,chrome,windows,150,a1,1.9,false_positive
ALR-019340,2026-06-29T16:05:51Z,kgarcia,human,Operations,Austin,0,870,,R02_new_device,1,0,0.0,1,0.159,push,corporate,70.0,7,46,4,159.1,34.8,chrome,macos,257,a2,16.1,true_positive
ALR-019341,2026-06-29T16:11:09Z,asanchez2,human,Sales,London,0,1068,,R07_mfa_method_change,0,0,0.0,0,0.282,none,mobile,54.0,11,72,1,115.2,6.0,chrome,windows,117,a4,14.1,false_positive
ALR-019342,2026-06-29T16:21:03Z,twashington,human,People,New York,0,2175,,R05_new_country,1,1,478.0,0,0.526,push,residential,,8,49,3,135.3,51.9,chrome,windows,248,a1,18.5,false_positive
ALR-019343,2026-06-29T16:30:02Z,whughes,human,Security,Remote,0,2451,,R01_impossible_travel,0,0,2180.0,0,0.262,push,residential,40.0,3,19,2,135.2,35.2,safari,windows,120,a3,20.3,false_positive
ALR-019344,2026-06-29T17:01:54Z,bcoleman6,human,Operations,San Francisco,0,2460,,R06_risky_ip,0,0,0.0,0,0.385,totp,hosting,53.0,7,47,3,14.8,33.2,safari,windows,124,a3,4.1,false_positive
ALR-019345,2026-06-29T17:09:04Z,mkelly,human,Security,San Francisco,1,206,,R03_failed_login_burst,1,0,0.0,16,0.095,sms,mobile,72.0,8,46,3,18.2,20.0,chrome,macos,220,a1,14.4,false_positive
ALR-019346,2026-06-29T17:32:18Z,scox4,human,Sales,Remote,0,1896,,R06_risky_ip,0,0,0.0,0,0.617,push,hosting,16.0,5,31,1,30.6,36.3,edge,windows,145,a2,13.6,false_positive
ALR-019347,2026-06-29T17:50:47Z,tmartin,human,Marketing,London,0,2988,,R02_new_device,1,0,0.0,0,0.116,totp,corporate,,8,58,4,12.1,21.7,chrome,windows,237,a5,6.3,false_positive
ALR-019348,2026-06-29T17:54:13Z,mbrooks,human,Sales,San Francisco,0,1548,,R05_new_country,0,1,0.0,1,0.404,push,mobile,67.0,8,50,1,13.8,11.5,edge,ios,124,a1,31.7,false_positive
ALR-019349,2026-06-29T17:58:40Z,svc_billing_sync,service,Service,Datacenter,1,603,,R07_mfa_method_change,0,0,0.0,0,0.089,none,corporate,73.0,357,2354,2,32.7,17.4,chrome,windows,140,a4,7.1,false_positive
ALR-019350,2026-06-29T17:58:57Z,amoore6,human,Engineering,San Francisco,0,491,,R02_new_device,1,0,0.0,0,0.64,push,mobile,35.0,12,72,2,27.3,47.6,safari,macos,109,a5,8.0,false_positive
ALR-019351,2026-06-29T18:01:03Z,astewart8,human,Finance,San Francisco,0,3112,,R07_mfa_method_change,0,0,0.0,0,0.38,push,mobile,70.0,14,90,3,10.7,14.3,safari,windows,167,a1,18.2,false_positive
ALR-019352,2026-06-29T18:34:41Z,sbryant,human,Engineering,Austin,0,374,,R04_off_hours,0,0,0.0,1,0.614,push,corporate,63.0,13,92,2,11.9,46.0,chrome,windows,178,a3,3.7,false_positive
ALR-019353,2026-06-29T18:35:13Z,crogers,human,Marketing,San Francisco,0,2261,,R05_new_country,0,1,0.0,0,0.311,push,corporate,68.0,9,62,5,27.7,12.7,edge,windows,104,a6,32.5,true_positive
ALR-019354,2026-06-29T18:55:16Z,glewis,human,Sales,Remote,0,400,,R04_off_hours,1,0,0.0,2,0.855,totp,corporate,82.0,7,46,3,5.4,27.3,chrome,macos,231,a1,8.2,false_positive
ALR-019355,2026-06-29T18:58:57Z,ssmith6,human,Security,New York,0,1262,,R07_mfa_method_change,0,0,0.0,0,0.335,sms,residential,75.0,7,45,1,21.2,5.2,chrome,macos,92,a4,6.9,false_positive
ALR-019356,2026-06-29T18:59:54Z,jtaylor,human,Finance,Remote,0,2134,,R01_impossible_travel,0,0,1922.0,1,0.569,totp,mobile,100.0,9,51,1,106.7,27.1,chrome,ios,102,a1,9.2,false_positive
ALR-019357,2026-06-29T19:08:07Z,crogers,human,Marketing,San Francisco,0,2261,,R02_new_device,1,0,0.0,0,0.637,push,residential,,9,55,1,5.3,107.0,safari,macos,151,a5,5.6,false_positive
ALR-019358,2026-06-29T19:10:11Z,amorris,human,Operations,London,0,2953,,R07_mfa_method_change,0,0,0.0,0,0.108,sms,residential,61.0,6,44,2,11.4,119.6,chrome,windows,103,a6,6.4,false_positive
ALR-019359,2026-06-29T19:14:38Z,rperry2,human,Finance,New York,0,2691,,R05_new_country,0,1,0.0,2,0.157,push,residential,55.0,11,77,4,154.5,9.2,chrome,ios,130,a4,36.2,true_positive
ALR-019360,2026-06-29T19:25:51Z,rchen,human,Finance,Remote,0,908,,R04_off_hours,0,0,437.0,1,0.62,push,corporate,100.0,8,58,4,73.6,40.8,edge,macos,218,a4,10.0,false_positive
ALR-019361,2026-06-29T19:27:02Z,jcoleman,human,Security,Austin,0,2345,,R04_off_hours,0,0,0.0,1,0.698,sms,residential,65.0,7,47,6,11.6,9.6,chrome,windows,100,a2,23.6,true_positive
ALR-019362,2026-06-29T19:28:00Z,scox4,human,Sales,Remote,0,1896,,R02_new_device,1,0,91.0,0,0.433,totp,residential,71.0,6,35,2,64.4,48.3,safari,android,197,a2,7.1,false_positive
ALR-019363,2026-06-29T19:28:21Z,ahill,human,Operations,San Francisco,0,2297,,R04_off_hours,0,0,0.0,0,0.924,push,residential,67.0,5,30,4,5.8,14.2,safari,windows,114,a1,16.7,true_positive
ALR-019364,2026-06-29T19:35:05Z,prichardson8,human,Security,London,0,1763,,R03_failed_login_burst,0,0,0.0,11,0.207,push,hosting,25.0,7,45,1,88.9,72.2,chrome,windows,144,a3,11.6,false_positive
ALR-019365,2026-06-29T19:48:35Z,alewis,human,Engineering,San Francisco,0,1555,,R04_off_hours,0,0,0.0,0,0.472,sms,corporate,76.0,7,46,3,131.9,48.6,safari,android,162,a3,23.1,false_positive
ALR-019366,2026-06-29T19:51:24Z,elewis,human,Finance,San Francisco,0,2526,,R03_failed_login_burst,0,0,0.0,10,0.325,push,residential,59.0,7,39,2,6.2,22.2,chrome,windows,108,a2,13.3,false_positive
ALR-019367,2026-06-29T20:17:49Z,pgriffin5,human,Engineering,London,0,1840,,R07_mfa_method_change,0,0,0.0,1,0.158,none,mobile,93.0,13,81,2,91.8,10.6,chrome,macos,248,a6,2.9,false_positive
ALR-019368,2026-06-29T20:29:20Z,swatson,human,Sales,San Francisco,0,812,,R04_off_hours,0,0,0.0,0,0.889,push,corporate,91.0,18,118,5,16.4,45.9,edge,macos,178,a3,6.0,false_positive
ALR-019369,2026-06-29T20:31:25Z,cperez,human,People,San Francisco,0,2428,,R02_new_device,1,1,0.0,1,0.434,push,mobile,67.0,6,43,7,35.5,14.5,edge,macos,254,a6,5.2,false_positive
ALR-019370,2026-06-29T20:33:55Z,twashington,human,People,New York,0,2175,,R01_impossible_travel,0,0,853.0,0,0.192,push,residential,76.0,8,56,4,46.4,37.0,firefox,macos,155,a4,23.3,false_positive
ALR-019371,2026-06-29T20:42:44Z,khall,human,Finance,San Francisco,0,372,,R02_new_device,1,0,197.0,0,0.747,sms,corporate,,8,48,4,6.4,82.8,safari,windows,96,a6,20.2,false_positive
ALR-019372,2026-06-29T21:03:17Z,srussell,human,Engineering,San Francisco,0,300,,R02_new_device,1,0,228.0,2,0.223,none,mobile,69.0,7,48,2,21.9,24.3,chrome,macos,253,a3,9.1,false_positive
ALR-019373,2026-06-29T21:04:18Z,showard3,human,Engineering,San Francisco,0,920,,R02_new_device,1,0,0.0,0,0.618,push,residential,89.0,9,54,6,18.3,22.6,chrome,macos,113,a2,3.7,false_positive
ALR-019374,2026-06-29T21:08:00Z,jmorgan2,human,Sales,Austin,0,1237,,R03_failed_login_burst,1,0,318.0,12,0.206,push,corporate,89.0,9,55,7,8.1,22.9,chrome,windows,113,a5,11.7,false_positive
ALR-019375,2026-06-29T21:39:37Z,dfoster,human,Sales,Remote,0,2945,,R01_impossible_travel,0,0,1315.0,0,0.217,push,corporate,81.0,13,94,1,46.0,8.4,edge,windows,237,a1,5.0,false_positive
ALR-019376,2026-06-29T21:45:29Z,jadams4,human,Marketing,New York,0,195,,R04_off_hours,0,1,0.0,0,0.715,push,corporate,85.0,7,45,2,11.2,16.5,chrome,macos,191,a5,12.6,false_positive
ALR-019377,2026-06-29T22:09:26Z,tbrown,human,Engineering,Remote,0,1566,,R06_risky_ip,1,0,0.0,1,0.755,sms,residential,82.0,9,65,3,24.2,50.6,chrome,windows,236,a3,10.5,false_positive
ALR-019378,2026-06-29T22:13:47Z,alewis,human,Engineering,San Francisco,0,1555,,R06_risky_ip,0,0,0.0,1,0.403,push,mobile,45.0,17,109,3,41.2,26.6,safari,android,220,a6,8.3,false_positive
ALR-019379,2026-06-29T22:27:53Z,svc_deploy,service,Service,Datacenter,1,113,,R04_off_hours,0,1,0.0,0,0.534,push,corporate,,390,2384,3,29.7,37.3,chrome,macos,242,a5,19.3,false_positive
ALR-019380,2026-06-29T22:35:29Z,asanchez2,human,Sales,London,0,1068,,R03_failed_login_burst,0,0,0.0,9,0.273,totp,residential,41.0,11,81,1,16.5,15.9,chrome,windows,136,a1,6.7,false_positive
ALR-019381,2026-06-29T22:40:47Z,mlewis,human,Finance,Remote,0,2897,,R07_mfa_method_change,0,0,0.0,0,0.236,sms,residential,100.0,14,79,1,12.2,147.8,edge,windows,178,a1,4.1,false_positive
ALR-019382,2026-06-29T22:44:04Z,mramirez4,human,Engineering,San Francisco,0,3046,,R02_new_device,1,0,0.0,0,0.406,sms,residential,96.0,5,37,1,204.6,15.4,chrome,macos,188,a3,4.2,false_positive
ALR-019383,2026-06-29T23:02:53Z,svc_crm_export,service,Service,Datacenter,1,2242,,R02_new_device,1,0,240.0,0,0.568,totp,mobile,79.0,405,2541,7,2.2,11.9,chrome,windows,131,a6,14.5,false_positive
ALR-019384,2026-06-29T23:07:23Z,glee,human,Operations,Austin,1,197,,R03_failed_login_burst,1,0,1105.0,11,0.271,push,residential,100.0,8,58,4,24.2,9.3,chrome,windows,187,a2,4.1,false_positive
ALR-019385,2026-06-29T23:17:12Z,jclark,human,Operations,Remote,0,979,,R02_new_device,1,0,0.0,0,0.368,push,residential,,13,77,2,12.3,66.0,chrome,windows,181,a5,5.2,false_positive
ALR-019386,2026-06-29T23:22:35Z,kedwards,human,Operations,Remote,0,2596,,R01_impossible_travel,0,0,460.0,0,0.412,sms,residential,62.0,9,59,6,54.8,21.7,chrome,windows,130,a2,7.1,false_positive
ALR-019387,2026-06-29T23:42:20Z,kedwards,human,Operations,Remote,0,2596,,R03_failed_login_burst,0,0,0.0,15,0.151,totp,corporate,41.0,15,105,3,52.3,48.0,edge,macos,209,a4,21.9,false_positive
ALR-019388,2026-06-29T23:44:45Z,mgarcia,human,Sales,Remote,0,2143,,R07_mfa_method_change,0,0,0.0,0,0.187,sms,residential,81.0,5,35,6,34.7,6.5,edge,windows,207,a1,9.9,false_positive
ALR-019389,2026-06-29T23:54:02Z,svc_etl_reporting,service,Service,Datacenter,1,102,,R02_new_device,1,0,0.0,0,0.471,push,residential,59.0,413,2680,2,43.0,17.5,chrome,windows,258,a5,4.4,false_positive
ALR-019390,2026-06-29T23:58:49Z,acook5,human,Marketing,New York,0,2801,,R07_mfa_method_change,0,0,0.0,0,0.344,sms,residential,46.0,11,80,2,47.7,12.5,safari,windows,250,a4,7.2,false_positive
ALR-019391,2026-06-30T00:07:29Z,ngray7,human,Sales,San Francisco,0,352,,R04_off_hours,0,0,0.0,0,0.745,push,mobile,,5,28,5,185.6,55.5,chrome,ios,237,a1,17.5,false_positive
ALR-019392,2026-06-30T00:24:10Z,scampbell,human,People,Austin,1,1112,,R02_new_device,1,0,0.0,1,0.211,totp,residential,93.0,6,33,4,38.3,84.1,chrome,macos,221,a6,12.0,false_positive
ALR-019393,2026-06-30T00:38:39Z,cprice,human,Marketing,San Francisco,0,67,,R04_off_hours,0,0,0.0,0,0.562,sms,corporate,88.0,9,67,4,94.1,16.8,chrome,android,224,a1,35.3,true_positive
ALR-019394,2026-06-30T00:45:29Z,glee,human,Operations,Austin,1,198,,R02_new_device,1,0,0.0,0,0.393,sms,mobile,71.0,11,73,3,8.2,97.1,safari,windows,173,a4,4.9,false_positive
ALR-019394,2026-06-30T00:45:29Z,glee,human,Operations,Austin,1,198,,R02_new_device,1,0,0.0,0,0.393,sms,mobile,71.0,11,73,3,8.2,97.1,safari,windows,173,a4,4.9,false_positive
ALR-019395,2026-06-30T00:56:47Z,dmiller,human,Sales,New York,0,1660,,R06_risky_ip,0,0,0.0,1,0.536,none,residential,46.0,7,43,1,10.6,73.5,chrome,windows,146,a1,4.4,false_positive
ALR-019396,2026-06-30T01:02:53Z,svc_billing_sync,service,Service,Datacenter,1,604,,R06_risky_ip,0,0,230.0,1,0.422,totp,hosting,13.0,419,2508,3,17.6,88.5,edge,macos,177,a5,23.4,false_positive
ALR-019397,2026-06-30T01:10:43Z,awilson,human,Engineering,San Francisco,0,731,,R03_failed_login_burst,1,0,0.0,11,0.14,push,residential,71.0,8,48,3,7.7,20.0,edge,macos,95,a2,12.1,false_positive
ALR-019398,2026-06-30T01:14:18Z,glee,human,Operations,Austin,1,198,,R03_failed_login_burst,0,0,0.0,8,0.31,push,corporate,91.0,12,83,3,77.7,41.6,safari,windows,176,a4,5.4,false_positive
ALR-019399,2026-06-30T01:19:03Z,scampbell,human,People,Austin,1,1112,,R04_off_hours,0,0,0.0,0,0.816,totp,mobile,48.0,10,70,1,21.6,11.6,safari,macos,104,a6,26.8,false_positive
ALR-019400,2026-06-30T01:21:03Z,apowell2,human,Sales,Remote,0,1788,,R02_new_device,1,0,0.0,0,0.029,none,residential,73.0,7,52,5,26.0,8.7,chrome,windows,207,a4,15.0,false_positive
ALR-019401,2026-06-30T01:30:31Z,jharris,human,Engineering,San Francisco,0,273,,R03_failed_login_burst,0,0,0.0,9,0.447,push,corporate,63.0,12,72,2,1.2,158.6,safari,android,222,a5,11.0,false_positive
ALR-019402,2026-06-30T01:37:43Z,swalker,human,Engineering,San Francisco,0,1634,,R01_impossible_travel,0,0,336.0,0,0.229,sms,residential,43.0,12,75,1,5.6,22.1,safari,macos,201,a3,4.1,false_positive
ALR-019403,2026-06-30T01:38:10Z,mbrooks,human,Sales,San Francisco,0,1549,,R01_impossible_travel,0,0,2580.0,0,0.248,push,mobile,94.0,11,72,3,5.8,12.6,safari,android,223,a4,14.8,false_positive
ALR-019404,2026-06-30T02:10:20Z,alewis,human,Engineering,San Francisco,0,1556,,R07_mfa_method_change,0,0,0.0,1,0.105,sms,residential,35.0,8,46,2,6.8,25.5,chrome,windows,215,a5,8.3,false_positive
ALR-019405,2026-06-30T02:21:44Z,awilson,human,Engineering,San Francisco,0,731,,R02_new_device,1,0,0.0,1,0.288,push,mobile,51.0,13,78,5,33.7,30.0,safari,windows,203,a6,9.4,false_positive
ALR-019406,2026-06-30T02:22:20Z,dgonzales,human,Operations,London,0,1564,,R06_risky_ip,1,0,0.0,0,0.342,push,residential,,8,56,6,29.9,58.1,edge,windows,224,a6,9.8,false_positive
ALR-019407,2026-06-30T02:35:02Z,mlewis,human,Finance,Remote,0,2898,,R04_off_hours,0,0,0.0,1,0.853,sms,corporate,100.0,11,61,1,75.5,48.8,chrome,macos,190,a1,3.4,false_positive
ALR-019408,2026-06-30T02:45:07Z,awilson,human,Engineering,San Francisco,0,731,,R06_risky_ip,0,0,0.0,0,0.163,totp,hosting,20.0,2,12,3,19.2,53.4,edge,windows,144,a1,5.8,false_positive
ALR-019409,2026-06-30T02:48:08Z,crogers,human,Marketing,San Francisco,0,2262,,R03_failed_login_burst,0,0,0.0,11,0.669,sms,residential,100.0,7,50,2,12.4,9.5,safari,macos,250,a4,6.3,false_positive
ALR-019410,2026-06-30T02:48:15Z,mgarcia,human,Sales,Remote,0,2144,,R03_failed_login_burst,0,0,0.0,10,0.033,totp,residential,,15,97,1,82.0,27.1,safari,macos,109,a3,6.9,false_positive
ALR-019411,2026-06-30T03:00:58Z,snguyen,human,Sales,Austin,0,2561,,R03_failed_login_burst,0,0,357.0,14,0.651,push,residential,84.0,8,56,3,33.1,4.1,chrome,ios,99,a2,7.3,false_positive
ALR-019412,2026-06-30T03:01:53Z,jjones,human,Operations,San Francisco,0,2444,,R07_mfa_method_change,0,1,0.0,3,0.406,sms,residential,66.0,7,40,1,5.8,4.4,edge,ios,169,a2,16.9,false_positive
ALR-019413,2026-06-30T03:02:39Z,rbrooks,human,Finance,New York,0,886,,R02_new_device,1,0,0.0,2,0.218,none,corporate,72.0,12,82,3,54.2,6.7,chrome,macos,205,a2,9.9,false_positive
ALR-019414,2026-06-30T03:05:48Z,choward,human,People,London,1,2806,,R03_failed_login_burst,0,0,0.0,9,0.107,push,residential,,7,41,1,49.1,21.8,safari,macos,133,a4,4.2,false_positive
ALR-019415,2026-06-30T03:07:00Z,jmurphy4,human,Engineering,New York,0,2494,5.0,R07_mfa_method_change,1,0,0.0,0,0.115,none,corporate,71.0,12,89,5,85.0,8.1,edge,windows,155,a1,39.8,true_positive
ALR-019416,2026-06-30T03:20:55Z,kwood,human,Finance,San Francisco,0,2569,,R04_off_hours,0,0,132.0,0,0.726,sms,residential,45.0,3,20,4,6.5,73.9,chrome,ios,95,a2,6.9,false_positive
ALR-019417,2026-06-30T03:26:27Z,krussell,human,Marketing,San Francisco,0,757,,R02_new_device,1,0,0.0,0,0.113,push,mobile,77.0,18,122,3,22.4,38.3,edge,macos,242,a3,20.5,false_positive
ALR-019418,2026-06-30T03:32:12Z,awilson,human,Engineering,San Francisco,0,731,,R04_off_hours,1,0,127.0,1,0.688,totp,corporate,90.0,11,81,4,12.2,32.8,chrome,macos,205,a6,7.5,false_positive
ALR-019419,2026-06-30T03:35:54Z,jclark,human,Operations,Remote,0,980,,R07_mfa_method_change,0,0,0.0,0,0.382,sms,corporate,86.0,8,49,4,2.1,26.8,safari,windows,213,a6,19.9,false_positive
ALR-019420,2026-06-30T03:36:52Z,scox4,human,Sales,Remote,0,1897,,R05_new_country,0,1,0.0,1,0.172,push,mobile,88.0,8,59,4,5.2,9.6,safari,ios,224,a6,18.7,false_positive
ALR-019421,2026-06-30T03:38:31Z,sthomas,human,Sales,San Francisco,0,2216,,R04_off_hours,1,0,0.0,1,0.825,push,residential,42.0,11,71,4,40.9,12.6,chrome,macos,107,a1,14.5,false_positive
ALR-019422,2026-06-30T03:42:08Z,bparker8,human,Sales,San Francisco,1,315,,R02_new_device,1,0,0.0,0,0.147,push,residential,70.0,11,79,1,32.5,31.2,chrome,ios,155,a2,7.5,false_positive
ALR-019423,2026-06-30T04:15:11Z,amiller8,human,Security,New York,0,2012,,R06_risky_ip,0,0,0.0,2,0.315,none,mobile,56.0,13,86,2,24.7,44.8,safari,macos,125,a2,14.9,false_positive
ALR-019424,2026-06-30T04:16:36Z,gtorres,human,Operations,London,0,1358,,R07_mfa_method_change,0,0,0.0,0,0.389,none,residential,,3,19,2,44.7,28.9,safari,macos,166,a1,30.0,false_positive
ALR-019425,2026-06-30T04:18:28Z,svc_etl_reporting,service,Service,Datacenter,1,103,,R07_mfa_method_change,0,0,305.0,0,0.476,none,corporate,,399,2841,3,4.8,25.0,chrome,windows,168,a6,19.2,false_positive
ALR-019426,2026-06-30T04:24:31Z,jdavis,human,Sales,Austin,0,2044,,R04_off_hours,0,0,0.0,0,0.651,sms,corporate,83.0,10,73,3,14.3,8.1,safari,macos,172,a3,10.2,false_positive
ALR-019427,2026-06-30T04:31:18Z,devans,human,Operations,San Francisco,0,223,,R05_new_country,0,1,0.0,2,0.079,push,residential,54.0,4,28,4,15.6,237.1,firefox,windows,257,a1,5.3,false_positive
ALR-019428,2026-06-30T04:35:43Z,svc_billing_sync,service,Service,Datacenter,1,604,,R04_off_hours,1,0,0.0,0,0.378,totp,corporate,91.0,387,2213,4,37.9,24.8,chrome,macos,112,a3,12.9,false_positive
ALR-019429,2026-06-30T04:45:50Z,lcampbell6,human,Sales,Austin,0,1867,,R01_impossible_travel,1,0,1245.0,0,0.255,push,corporate,73.0,5,34,8,13.2,9.1,chrome,windows,147,a4,9.1,false_positive
ALR-019430,2026-06-30T04:49:14Z,cnelson2,human,Security,Remote,0,283,,R02_new_device,1,0,376.0,0,0.219,push,corporate,31.0,12,82,2,2.6,99.3,chrome,windows,104,a2,8.1,false_positive
ALR-019431,2026-06-30T04:52:58Z,pgriffin5,human,Engineering,London,0,1841,,R02_new_device,1,0,0.0,0,0.321,totp,mobile,62.0,12,71,1,12.2,46.3,edge,windows,219,a2,10.6,false_positive
ALR-019432,2026-06-30T04:59:24Z,ghayes,human,Engineering,San Francisco,1,1585,,R03_failed_login_burst,0,0,0.0,11,0.658,none,residential,70.0,5,32,2,2.6,19.5,firefox,macos,217,a2,44.6,true_positive
ALR-019433,2026-06-30T05:08:21Z,svc_crm_export,service,Service,Datacenter,1,2243,,R07_mfa_method_change,0,0,0.0,1,0.235,none,hosting,19.0,387,2721,3,12.2,53.5,chrome,macos,163,a2,6.9,false_positive
